0.030840, 0.510760, 0.085865, 0.162686
0.030725, 0.514702, 0.085897, 0.165890
0.032645, 0.532311, 0.083370, 0.153167
0.031225, 0.511673, 0.080038, 0.153010
0.030767, 0.511384, 0.093728, 0.156408
0.030739, 0.515778, 0.078337, 0.145671
0.031551, 0.755721, 0.078539, 0.148180
0.032156, 0.764149, 0.094799, 0.146912
0.031755, 0.509043, 0.080646, 0.144876
0.031003, 0.537423, 0.080393, 0.147004
0.030814, 0.518161, 0.080163, 0.146842
0.030785, 0.512969, 0.078779, 0.146338
0.030967, 0.514227, 0.081906, 0.154664
0.036621, 0.518419, 0.078508, 0.147360
0.031121, 0.510621, 0.081281, 0.152639
0.031012, 0.511062, 0.078655, 0.147522
0.030932, 0.523526, 0.081254, 0.154325
0.030740, 0.512426, 0.080284, 0.150595
0.031435, 0.508341, 0.078167, 0.145764
0.032657, 0.520675, 0.092152, 0.146189
0.030957, 0.527418, 0.080889, 0.144728
0.030804, 0.514618, 0.090270, 0.172052
0.030733, 0.513670, 0.090786, 0.170529
0.030568, 0.509485, 0.096893, 0.145768
0.031941, 0.515510, 0.078263, 0.145328
0.030675, 0.541826, 0.082340, 0.147856
0.031535, 0.510029, 0.080064, 0.145657
0.033271, 0.754188, 0.081650, 0.147972
0.030988, 0.520020, 0.091022, 0.173715
0.031436, 0.519184, 0.078495, 0.148939
0.030722, 0.518113, 0.078394, 0.148240
0.030745, 0.514348, 0.078432, 0.147385
0.041030, 0.512685, 0.085963, 0.164883
0.035634, 0.511195, 0.083173, 0.153881
0.032480, 0.511592, 0.081922, 0.146872
0.032709, 0.519396, 0.087456, 0.165191
0.031464, 0.511693, 0.078965, 0.145388
0.030945, 0.518326, 0.090217, 0.145424
0.041127, 0.539313, 0.079247, 0.147716
0.030948, 0.512079, 0.082335, 0.153422
0.031325, 0.517875, 0.078014, 0.146307
0.032404, 0.516914, 0.079225, 0.144237
0.033607, 0.755635, 0.078980, 0.145108
0.032381, 0.530048, 0.084331, 0.156200
0.031276, 0.512087, 0.078968, 0.145886
0.031452, 0.765396, 0.078674, 0.150203
0.031387, 0.757336, 0.081017, 0.145975
0.030938, 0.508823, 0.084763, 0.152395
0.031122, 0.510103, 0.083371, 0.144672
0.031133, 0.523196, 0.083441, 0.161507
0.030917, 0.513747, 0.078060, 0.145851
0.031458, 0.516106, 0.081924, 0.146075
0.031187, 0.511270, 0.082956, 0.153608
0.030824, 0.517777, 0.086528, 0.167569
0.030806, 0.512197, 0.078599, 0.152708
0.030828, 0.512341, 0.079489, 0.145474
0.030729, 0.511920, 0.090166, 0.170004
0.030703, 0.509249, 0.079270, 0.149029
0.030880, 0.512914, 0.079894, 0.147093
0.030782, 0.509066, 0.080889, 0.145591
0.031853, 0.509349, 0.084336, 0.154159
0.031027, 0.513126, 0.080851, 0.147929
0.030915, 0.518973, 0.079326, 0.149629
0.030745, 0.512264, 0.087208, 0.163778
0.031749, 0.527118, 0.078555, 0.147082
0.030781, 0.551157, 0.078237, 0.146659
0.031826, 0.511567, 0.087435, 0.161344
0.031100, 0.522966, 0.093145, 0.172629
0.031025, 0.519992, 0.082755, 0.153843
0.031004, 0.526179, 0.091359, 0.170837
0.031701, 0.513567, 0.079365, 0.155970
0.032620, 0.519170, 0.079392, 0.144454
0.032837, 0.510536, 0.083796, 0.152629
0.032190, 0.528410, 0.080894, 0.156035
0.030719, 0.516749, 0.079103, 0.147911
0.031588, 0.509772, 0.087362, 0.164490
0.031018, 0.524709, 0.079744, 0.146983
0.031147, 0.511263, 0.082846, 0.154643
0.030740, 0.511893, 0.078103, 0.147586
0.030814, 0.516608, 0.079550, 0.148250
0.032702, 0.532000, 0.080783, 0.144842
0.031489, 0.512490, 0.079575, 0.145349
0.031323, 0.524412, 0.081760, 0.144705
0.031070, 0.517193, 0.079798, 0.146962
0.030984, 0.508749, 0.086434, 0.153712
0.030872, 0.523521, 0.078431, 0.157074
0.030828, 0.512017, 0.086263, 0.165078
0.031073, 0.512194, 0.078580, 0.147042
0.030804, 0.529984, 0.078529, 0.145642
0.031276, 0.510563, 0.080647, 0.147176
0.031623, 0.510846, 0.082639, 0.156007
0.041014, 0.523863, 0.079571, 0.145142
0.031944, 0.510729, 0.079959, 0.144210
0.035970, 0.510619, 0.079707, 0.144492
0.032392, 0.520450, 0.083420, 0.154436
0.030944, 0.510343, 0.079229, 0.145976
0.030937, 0.512939, 0.077880, 0.146788
0.031193, 0.513175, 0.079907, 0.147966
0.030992, 0.530343, 0.081325, 0.155697
0.030756, 0.509029, 0.078063, 0.147109
0.030734, 0.512210, 0.078109, 0.147485
0.030894, 0.517012, 0.078709, 0.147484
0.030651, 0.515511, 0.078223, 0.147061
0.030960, 0.511586, 0.081436, 0.153042
0.031885, 0.519841, 0.086608, 0.168880
0.033310, 0.511623, 0.079449, 0.144900
0.031368, 0.510237, 0.084663, 0.155324
0.030644, 0.507867, 0.080152, 0.145253
0.030854, 0.562200, 0.078975, 0.147053
0.030832, 0.511278, 0.078091, 0.146121
0.031157, 0.511515, 0.083962, 0.181358
0.031687, 0.509998, 0.078336, 0.147302
0.032631, 0.512695, 0.083003, 0.159644
0.031620, 0.514588, 0.079421, 0.144951
0.038486, 0.510725, 0.079826, 0.144261
0.031065, 0.511404, 0.081959, 0.146332
0.030980, 0.511707, 0.087596, 0.163704
0.031388, 0.513152, 0.080617, 0.146281
0.031250, 0.530193, 0.078264, 0.148782
0.031979, 0.515308, 0.079328, 0.145397
0.034226, 0.514197, 0.081482, 0.153662
0.030772, 0.513190, 0.082547, 0.148852
0.031086, 0.514610, 0.082836, 0.156062
0.032363, 0.509975, 0.082497, 0.153404
0.033260, 0.511835, 0.081913, 0.147294
0.031155, 0.518003, 0.084099, 0.152588
0.031117, 0.519175, 0.079636, 0.151080
0.031053, 0.511032, 0.080305, 0.157178
0.031249, 0.516309, 0.079004, 0.149997
0.030832, 0.513923, 0.078119, 0.146007
0.031702, 0.813949, 0.080453, 0.145060
0.032614, 0.511854, 0.082321, 0.146084
0.031094, 0.507931, 0.085635, 0.153076
0.030842, 0.510138, 0.084027, 0.152849
0.030896, 0.512014, 0.079762, 0.151242
0.030884, 0.532030, 0.079115, 0.146938
0.030709, 0.513497, 0.078503, 0.147322
0.030793, 0.515735, 0.090941, 0.201150
0.033457, 0.534540, 0.084503, 0.147407
0.031157, 0.554902, 0.085031, 0.154418
0.030945, 0.517560, 0.078854, 0.152241
0.030927, 0.516440, 0.078583, 0.146020
0.030718, 0.513138, 0.079064, 0.147195
0.030951, 0.536261, 0.081541, 0.155055
0.031036, 0.526238, 0.078355, 0.208419
0.031671, 0.784565, 0.078662, 0.146959
0.031401, 0.824611, 0.081514, 0.146770
0.030891, 0.510475, 0.079975, 0.146082
0.031170, 0.521858, 0.081921, 0.163023
0.030683, 0.513052, 0.078739, 0.148426
0.031392, 0.524795, 0.080128, 0.146896
0.030695, 0.512475, 0.078605, 0.151840
0.030798, 0.533162, 0.078432, 0.151539
0.030926, 0.531144, 0.089695, 0.145472
0.033235, 0.528065, 0.084599, 0.147893
0.032137, 0.511491, 0.082032, 0.148300
0.032094, 0.519754, 0.084454, 0.155578
0.030701, 0.514300, 0.090001, 0.186811
0.033846, 0.512612, 0.086239, 0.165479
0.033680, 0.509584, 0.081720, 0.145178
0.033600, 0.516503, 0.091871, 0.153856
0.031268, 0.508885, 0.083017, 0.152593
0.030696, 0.511590, 0.081337, 0.146492
0.032161, 0.509174, 0.083389, 0.145707
0.030760, 0.527473, 0.080004, 0.147084
0.031534, 0.513436, 0.078526, 0.160260
0.030734, 0.513540, 0.078571, 0.146581
0.030952, 0.539286, 0.086083, 0.192070
0.032929, 0.519811, 0.081016, 0.145779
0.032199, 0.511693, 0.079463, 0.145895
0.030770, 0.512877, 0.080889, 0.147294
0.031141, 0.513617, 0.079209, 0.146507
0.031356, 0.519168, 0.078593, 0.146301
0.031658, 0.763276, 0.077939, 0.149452
0.030789, 0.519608, 0.078378, 0.146004
0.031445, 0.757070, 0.083528, 0.144565
0.030745, 0.530803, 0.081376, 0.147278
0.031907, 0.758144, 0.078003, 0.146881
0.030667, 0.529140, 0.089627, 0.171409
0.030799, 0.513214, 0.078247, 0.146652
0.031338, 0.753854, 0.081140, 0.144993
0.031416, 0.510296, 0.079452, 0.162846
0.030655, 0.512154, 0.080778, 0.151179
0.030885, 0.515806, 0.082252, 0.154085
0.030778, 0.514719, 0.088525, 0.147481
0.030749, 0.513429, 0.078196, 0.146582
0.030760, 0.512343, 0.078219, 0.146445
0.030971, 0.516297, 0.089967, 0.172611
0.031946, 0.511983, 0.078212, 0.146175
0.030793, 0.513763, 0.102575, 0.144837
0.033703, 0.520587, 0.080132, 0.146031
0.030808, 0.520486, 0.081180, 0.145009
0.031823, 0.523123, 0.082281, 0.146816
0.030724, 0.521315, 0.086999, 0.173284
0.030791, 0.514608, 0.086325, 0.162585
0.031006, 0.513764, 0.079197, 0.147406
0.030757, 0.514592, 0.079106, 0.147635
0.030949, 0.517559, 0.078153, 0.147806
0.030929, 0.510206, 0.082386, 0.155135
0.031908, 0.511048, 0.079958, 0.146206
0.034042, 0.777627, 0.079844, 0.146057
0.030754, 0.512125, 0.087980, 0.147937
0.030973, 0.526786, 0.078788, 0.146333
0.030837, 0.511125, 0.081720, 0.153005
0.030714, 0.510134, 0.078533, 0.147757
0.031311, 0.516860, 0.078536, 0.147375
0.048020, 1.102533, 0.164211, 0.299205
0.033124, 0.527065, 0.084278, 0.152657
0.031183, 0.511716, 0.081981, 0.152160
0.030801, 0.517416, 0.082529, 0.154736
0.031698, 0.510917, 0.086618, 0.147999
0.031307, 0.761651, 0.077992, 0.146610
0.030742, 0.511189, 0.089771, 0.181695
0.031886, 0.531919, 0.079220, 0.144065
0.030960, 0.513112, 0.080060, 0.145037
0.031161, 0.529890, 0.080475, 0.146203
0.030972, 0.509247, 0.086346, 0.155137
0.030752, 0.587968, 0.078392, 0.148218
0.030957, 0.512081, 0.090776, 0.170608
0.031141, 0.528989, 0.080732, 0.144578
0.030736, 0.510814, 0.089998, 0.164308
0.031389, 0.509711, 0.079164, 0.147470
0.030734, 0.519109, 0.081396, 0.147074
0.030668, 0.519505, 0.090427, 0.171251
0.030635, 0.522894, 0.088022, 0.165325
0.032139, 0.514543, 0.080642, 0.145545
0.032185, 0.509629, 0.078771, 0.144709
0.033474, 0.513261, 0.079511, 0.145589
0.031461, 0.509535, 0.080791, 0.144741
0.031610, 0.761064, 0.080237, 0.146769
0.030941, 0.512645, 0.078871, 0.146775
0.030760, 0.530125, 0.080360, 0.146749
0.030930, 0.511375, 0.080309, 0.148054
0.030735, 0.511592, 0.086206, 0.163247
0.030824, 0.517425, 0.081739, 0.155875
0.031185, 0.531826, 0.088749, 0.162885
0.031772, 0.507859, 0.079378, 0.146141
0.031810, 0.528858, 0.083061, 0.152158
0.031140, 0.511603, 0.081462, 0.154745
0.030801, 0.518436, 0.078588, 0.145935
0.030944, 0.512804, 0.081089, 0.146004
0.030898, 0.527572, 0.078458, 0.145429
0.031037, 0.513556, 0.078604, 0.148598
0.031115, 0.512485, 0.080202, 0.148489
0.031231, 0.518771, 0.077871, 0.148604
0.032251, 0.511175, 0.078552, 0.146818
0.031254, 0.509464, 0.078358, 0.149073
0.030799, 0.514179, 0.078280, 0.146729
0.031935, 0.509163, 0.080586, 0.146629
0.033753, 0.511090, 0.080810, 0.144940
0.035107, 0.522892, 0.080497, 0.147548
0.031114, 0.509676, 0.079993, 0.144445
0.031187, 0.509526, 0.080861, 0.145860
0.031656, 0.775274, 0.079818, 0.154624
0.030877, 0.515512, 0.081640, 0.153800
0.030650, 0.510840, 0.080169, 0.150644
0.030795, 0.510576, 0.089581, 0.170355
0.032809, 0.509819, 0.083656, 0.154057
0.031143, 0.507715, 0.080268, 0.144835
0.031320, 0.534723, 0.081819, 0.155976
0.031091, 0.513328, 0.080987, 0.145716
0.030933, 0.512422, 0.078698, 0.147074
0.032551, 0.513872, 0.081806, 0.154990
0.030878, 0.516083, 0.078962, 0.147778
0.031322, 0.761825, 0.078376, 0.147874
0.032264, 0.510849, 0.094215, 0.161692
0.031371, 0.509410, 0.079924, 0.145404
0.031494, 0.509782, 0.095393, 0.179990
0.031109, 0.514061, 0.080030, 0.147434
0.031271, 0.514327, 0.081676, 0.154578
0.030661, 0.513537, 0.086021, 0.164012
0.040404, 0.514033, 0.078382, 0.147962
0.031294, 0.513031, 0.080292, 0.148087
0.030827, 0.510482, 0.080249, 0.146004
0.032535, 0.510094, 0.078488, 0.146081
0.031546, 0.510287, 0.078380, 0.146439
0.031902, 0.513161, 0.081184, 0.146164
0.032284, 0.510990, 0.083112, 0.145297
0.036748, 0.517566, 0.079425, 0.146596
0.031964, 0.552445, 0.081657, 0.152856
0.030936, 0.535945, 0.081659, 0.155916
0.031347, 0.759122, 0.085588, 0.146620
0.031356, 0.520017, 0.079044, 0.146780
0.031406, 0.514530, 0.079543, 0.147183
0.031226, 0.508928, 0.084913, 0.164183
